 lat lon order_time pizza_amount shoarma_amount burger_amount fries_amount snack_amount french_amount spanish_amount italian_amount greek_amount german_amount african_amount mexican_amount argentine_amount indian_amount chinese_amount sushi_amount luxe_amount
0 48.8713073203 2.3208681050 16:33:25 0 0 0 0 0 0 0 0 0 0 0 2 1 0 0 0 0
1 48.8593137213 2.3004314527 16:39:07 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0
2 48.8293381416 2.3538887062 16:50:57 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0
3 48.8442041682 2.3191904222 16:54:10 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0
4 48.8210962574 2.3612016081 16:59:39 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0
5 48.8858630775 2.3369765065 17:05:15 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0
6 48.8810564501 2.3649151699 17:07:16 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0
7 48.8453246459 2.2943296789 17:18:26 0 0 4 0 0 0 0 2 0 0 0 0 0 0 0 0 0
8 48.8391001346 2.3104491011 17:19:42 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0
9 48.8468019801 2.3969118856 17:21:00 0 0 0 3 0 3 0 0 0 0 0 0 0 0 0 0 0
10 48.8386930499 2.2878602857 17:25:27 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0
11 48.8614604813 2.4000627786 17:32:44 1 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0
12 48.8290457243 2.3467862143 17:34:31 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0
13 48.8958176552 2.3398104472 17:35:44 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0
14 48.8538484717 2.3959370779 17:36:01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0
15 48.8921785202 2.3352306389 17:36:20 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0
16 48.8379517248 2.2958034142 17:36:34 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0
17 48.8802757614 2.3415235875 17:39:23 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0
18 48.8817096841 2.3372149187 17:43:56 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
19 48.8867847389 2.2972867717 17:44:59 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0
20 48.8541614219 2.3229895995 17:46:04 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0
21 48.8903920729 2.3455020290 17:46:30 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0
22 48.8741346203 2.3551167489 17:46:50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0
23 48.8405916949 2.3283521776 17:52:34 0 0 0 0 0 0 0 0 0 0 0 1 6 0 0 0 0
24 48.8520904089 2.3256884480 17:55:57 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
25 48.8684310790 2.3477673283 17:56:39 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
26 48.8457468598 2.3239058548 17:57:24 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
27 48.8711185056 2.3611370319 17:58:16 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0
28 48.8665779278 2.2754588307 18:00:46 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3 0
29 48.8839865994 2.3032983966 18:03:42 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0
30 48.8688904918 2.3444652313 18:04:11 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0
31 48.8675903389 2.4021163351 18:05:07 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0
32 48.8595205355 2.3762777455 18:05:18 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3 0
33 48.8674936882 2.3919786550 18:05:46 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0
34 48.8427067469 2.2766079057 18:05:48 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0
35 48.8670611606 2.3794075209 18:06:39 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0
36 48.8799469715 2.3217547702 18:06:52 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 1
37 48.8679595130 2.3975454843 18:07:07 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
38 48.8493322114 2.2734790598 18:08:36 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0
39 48.8714469949 2.3698032504 18:11:08 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2
40 48.8228674568 2.3621857460 18:12:35 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0
41 48.8837639464 2.3957782199 18:12:52 0 0 0 0 0 0 7 0 0 0 0 0 0 0 0 0 0
42 48.8432404855 2.2676412461 18:14:03 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0
43 48.8739407472 2.3585385812 18:14:06 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0
44 48.8732799264 2.3450667278 18:14:48 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0
45 48.8829759825 2.3862937929 18:15:27 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0
46 48.8627342528 2.3754781623 18:15:48 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
47 48.8659773226 2.3942967768 18:16:00 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0
48 48.8855638433 2.3397378421 18:16:08 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
49 48.8235266093 2.3171995471 18:16:24 0 0 0 6 0 5 0 0 0 0 0 0 0 0 0 0 0
50 48.8758832371 2.3433523682 18:16:25 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0
51 48.8865226251 2.3124176566 18:16:52 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0
52 48.8663886135 2.3266382015 18:17:15 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0
53 48.8847334080 2.3359080365 18:17:35 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0
54 48.8771040722 2.3517887746 18:19:34 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0
55 48.8215132159 2.3288948705 18:19:58 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0
56 48.8514686578 2.3376462544 18:21:48 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
57 48.8950422683 2.3366690431 18:21:50 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
58 48.8773830344 2.3770115850 18:22:23 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
59 48.8692025163 2.3456292861 18:23:56 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0
60 48.8359103655 2.3107789558 18:26:46 0 0 1 0 0 2 0 0 0 0 0 0 0 0 0 0 0
61 48.8582799242 2.3575631985 18:28:47 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0
62 48.8860673069 2.3121305779 18:28:56 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 1
63 48.8667761323 2.3538647605 18:29:56 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0
64 48.8376903243 2.2971010369 18:31:44 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0
65 48.8785508446 2.3959911345 18:33:20 0 0 6 4 0 0 0 0 0 0 0 0 0 0 0 0 0
66 48.8367821659 2.3068727603 18:33:25 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0
67 48.8796949429 2.2960586818 18:33:30 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0
68 48.8539353689 2.4094619083 18:33:55 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0
69 48.8530633535 2.3087327798 18:34:29 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0
70 48.8559827791 2.3367378539 18:35:07 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0
71 48.8707002927 2.3114972539 18:35:52 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
72 48.8275402680 2.3174176458 18:36:09 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0
