 lat lon order_time pizza_amount shoarma_amount burger_amount fries_amount snack_amount french_amount spanish_amount italian_amount greek_amount german_amount african_amount mexican_amount argentine_amount indian_amount chinese_amount sushi_amount luxe_amount
0 48.8633569216 2.3727190320 12:29:15 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0
1 48.8245559220 2.3763148313 13:10:28 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2 48.8540817041 2.4000837499 13:30:27 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0
3 48.8536960326 2.3609018222 13:35:43 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0
4 48.8263452351 2.3714567040 13:38:40 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5 48.8551913704 2.4080908174 13:40:40 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6 48.8821920799 2.3918664859 13:52:19 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0
7 48.8812722421 2.3358036822 13:56:06 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
8 48.8770825089 2.3882778110 13:59:27 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0
9 48.8552299099 2.3694716788 13:59:45 0 0 0 7 0 0 0 0 0 0 0 0 0 0 0 0 0
10 48.8821800991 2.2974718383 14:12:19 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0
11 48.8470294232 2.3967441545 14:16:53 0 1 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0
12 48.8656827235 2.2989684471 14:16:55 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
13 48.8574458580 2.3285243337 14:18:36 0 4 0 0 7 0 0 0 0 0 0 0 0 0 0 0 0
14 48.8575091763 2.2817325968 14:26:42 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
15 48.8904046073 2.3414159826 14:36:29 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0
16 48.8441013479 2.3480093703 14:37:01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4
17 48.8240413545 2.3546373342 14:37:12 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0
18 48.8514469416 2.3469443293 14:39:22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0
19 48.8909044517 2.3344123715 14:41:32 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4
20 48.8808968145 2.3451693644 14:46:12 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0
21 48.8971521369 2.3457621133 14:46:54 0 0 0 7 1 0 0 0 0 0 0 0 0 0 0 0 0
22 48.8494717899 2.2711113679 14:47:46 0 0 2 0 1 0 0 0 0 0 0 0 0 0 0 0 0
23 48.8659899124 2.3487579500 14:48:21 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0
24 48.8981763900 2.3352873425 14:51:39 0 0 0 2 0 0 0 3 0 0 0 0 0 0 0 0 0
25 48.8393990693 2.3321818040 14:54:12 0 0 0 12 0 0 0 0 0 0 0 0 0 0 0 0 0
26 48.8290418542 2.3574410954 14:54:53 0 0 0 0 0 7 0 0 0 0 0 0 0 0 0 0 0
