 lat lon order_time pizza_amount shoarma_amount burger_amount fries_amount snack_amount french_amount spanish_amount italian_amount greek_amount german_amount african_amount mexican_amount argentine_amount indian_amount chinese_amount sushi_amount luxe_amount
0 48.8882133245 2.3806814747 16:13:02 0 0 0 0 0 0 0 0 0 0 0 7 2 0 0 0 0
1 48.8836555784 2.3048637872 16:50:58 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
2 48.8895659829 2.3462327762 16:58:48 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3 48.8341313237 2.3187301273 16:58:50 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
4 48.8475695529 2.3436266933 17:18:22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0
5 48.8730972360 2.3208534270 17:21:17 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0
6 48.8821250248 2.2888302943 17:21:54 0 0 0 0 0 4 0 3 0 0 0 0 0 0 0 0 0
7 48.8841425138 2.3469879142 17:24:44 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0
8 48.8723055825 2.3735217595 17:26:42 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
9 48.8297494730 2.3719843484 17:28:03 0 0 0 0 0 0 0 0 0 0 0 1 6 0 0 0 0
10 48.8579819915 2.3238620354 17:28:39 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0
11 48.8535800220 2.3417001442 17:30:56 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0
12 48.8925012201 2.3255039087 17:31:12 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0
13 48.8488393309 2.3550720996 17:32:04 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0
14 48.8535441672 2.3337809022 17:34:26 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0
15 48.8527058522 2.2664849645 17:37:02 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0
16 48.8325256479 2.3462508332 17:37:07 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0
17 48.8621936322 2.3093479096 17:37:32 0 0 0 0 0 0 0 0 0 0 0 2 6 0 0 0 0
18 48.8481627780 2.4026837514 17:37:34 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0
19 48.8560458339 2.3029000977 17:38:35 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
20 48.8802100303 2.3723377867 17:41:18 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0
