 lat lon order_time pizza_amount shoarma_amount burger_amount fries_amount snack_amount french_amount spanish_amount italian_amount greek_amount german_amount african_amount mexican_amount argentine_amount indian_amount chinese_amount sushi_amount luxe_amount
0 48.8239277206 2.3344300326 11:21:01 0 0 2 0 3 0 0 0 0 0 0 0 0 0 0 0 0
1 48.8471613043 2.2737030009 12:19:36 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2 48.8690743605 2.3633802851 12:22:37 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3 48.8473897336 2.2833887590 12:32:56 0 2 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0
4 48.8725883427 2.3950559017 12:37:39 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5 48.8244917083 2.3439334386 12:39:52 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0
6 48.8621201001 2.3673806994 12:43:02 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 1
7 48.8320447185 2.3576873665 12:44:10 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
8 48.8463253784 2.3476624824 12:48:04 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
9 48.8751497539 2.3361493790 12:53:11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4
10 48.8864373500 2.3149597543 12:54:18 0 4 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
11 48.8374123990 2.2905488074 12:56:12 0 0 6 0 0 3 0 0 0 0 0 0 0 0 0 0 0
12 48.8365231716 2.2922959368 12:57:50 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0
13 48.8681837856 2.3431031856 13:23:24 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
14 48.8637730732 2.3868783951 13:36:32 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0
15 48.8905150947 2.3417637081 13:36:49 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
16 48.8559038876 2.3784805189 13:40:47 0 2 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0
17 48.8787703527 2.3192546151 13:48:12 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0
18 48.8759996186 2.3192825154 13:49:36 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
19 48.8290973342 2.3068340967 13:50:12 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20 48.8629096658 2.2767649209 13:52:09 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0
21 48.8374779490 2.3484501212 13:53:15 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0
22 48.8814629869 2.3059669691 13:55:06 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0
23 48.8463965321 2.3797294457 13:59:33 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
24 48.8220438596 2.3562114177 14:08:44 0 0 5 3 0 0 0 0 0 0 0 0 0 0 0 0 0
25 48.8797205507 2.3285599260 14:11:16 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0
26 48.8265380817 2.3317682661 14:14:02 2 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0
27 48.8955117329 2.3612485593 14:15:28 0 0 0 7 0 0 0 0 0 0 0 0 0 0 0 0 0
28 48.8547678245 2.4056262694 14:19:20 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
29 48.8743802172 2.3836437955 14:22:37 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
30 48.8715879369 2.3638187935 14:22:39 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0
31 48.8930659495 2.3445518205 14:23:37 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4
32 48.8732206836 2.3227111112 14:23:38 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
33 48.8410676965 2.2617815283 14:24:21 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0
34 48.8260223208 2.3587458634 14:24:27 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0
35 48.8539767836 2.3763841612 14:25:57 0 3 1 0 4 0 0 0 0 0 0 0 0 0 0 0 0
