 lat lon order_time pizza_amount shoarma_amount burger_amount fries_amount snack_amount french_amount spanish_amount italian_amount greek_amount german_amount african_amount mexican_amount argentine_amount indian_amount chinese_amount sushi_amount luxe_amount
0 48.8381739129 2.3005796445 15:57:43 0 0 1 0 0 0 0 0 0 2 0 0 0 0 0 0 0
1 48.8821125524 2.3253399611 16:13:03 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0
2 48.8831529829 2.3045066707 16:23:59 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0
3 48.8253783086 2.3262882119 16:29:09 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0
4 48.8896537778 2.3544541076 16:34:28 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5 48.8427968265 2.3470625102 16:38:27 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0
6 48.8403044327 2.3994898826 16:39:04 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0
7 48.8791181504 2.3905540298 16:41:45 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 1 0
8 48.8813829085 2.3344246205 16:43:56 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0
9 48.8661630217 2.3951092391 16:44:53 0 0 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0
10 48.8395038397 2.3394476895 16:55:35 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0
11 48.8368805051 2.3987746086 16:59:31 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
12 48.8752731865 2.3348831267 17:00:52 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
13 48.8810340378 2.3592323564 17:01:42 0 0 0 0 0 0 0 0 0 0 0 2 6 0 0 0 0
14 48.8768387343 2.3325845436 17:07:41 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0
15 48.8464149457 2.3689549609 17:10:01 3 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0
16 48.8441031191 2.3379250996 17:17:32 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0
17 48.8830943985 2.2878320145 17:20:08 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0
18 48.8767051116 2.2955793679 17:23:28 0 0 0 0 0 0 0 0 0 0 0 2 6 0 0 0 0
19 48.8594432047 2.3004784854 17:27:30 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20 48.8705935410 2.3663497293 17:29:43 0 0 0 0 0 0 0 0 6 0 0 0 0 0 0 0 0
21 48.8249064504 2.3713118316 17:30:12 0 0 3 0 0 1 0 0 0 0 0 0 0 0 0 0 0
22 48.8499206623 2.3874047298 17:31:33 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0
23 48.8501320131 2.2981971775 17:33:08 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
24 48.8954394173 2.3225599623 17:33:18 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
25 48.8351776448 2.4056370471 17:37:43 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 0
26 48.8955050120 2.3836830332 17:38:13 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0
27 48.8602503831 2.3621528749 17:39:52 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0
28 48.8261581827 2.3550858784 17:42:10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0
29 48.8800083057 2.2890355002 17:42:21 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0
30 48.8982843182 2.3626461343 17:42:55 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0
31 48.8947334446 2.3259660165 17:43:10 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0
32 48.8884401681 2.3061401538 17:44:49 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0
33 48.8583724020 2.3625013255 17:45:42 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0
34 48.8566871332 2.3419009507 17:47:06 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0
35 48.8465265961 2.4074807982 17:47:10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0
36 48.8272064974 2.3472300475 17:49:31 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
37 48.8254240564 2.3736990385 17:50:28 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0
38 48.8274360771 2.3450548610 17:51:53 0 0 0 0 0 0 0 0 0 0 0 0 0 7 0 0 0
39 48.8970056534 2.3422393449 17:52:50 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
40 48.8867126937 2.3372446950 17:53:17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0
