 lat lon order_time pizza_amount shoarma_amount burger_amount fries_amount snack_amount french_amount spanish_amount italian_amount greek_amount german_amount african_amount mexican_amount argentine_amount indian_amount chinese_amount sushi_amount luxe_amount
0 48.8569728205 2.3729033240 11:26:10 0 1 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0
1 48.8476605463 2.3742245196 11:50:32 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
2 48.8816434208 2.3655747679 12:59:31 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 1
3 48.8593622368 2.3494318092 12:59:31 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0
4 48.8851861427 2.3329980525 13:05:53 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0
5 48.8502792052 2.2658801295 13:15:04 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6 48.8869187779 2.3330598220 13:18:48 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1
7 48.8655813017 2.3277966084 13:27:36 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0
8 48.8768729921 2.3894238002 13:44:56 0 0 0 3 0 8 0 0 0 0 0 0 0 0 0 0 0
9 48.8658384441 2.2906690970 13:52:26 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0
10 48.8403937834 2.2802467280 14:05:12 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0
11 48.8804311225 2.3408098507 14:09:17 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0
12 48.8358959073 2.2903932637 14:16:54 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
13 48.8808083207 2.3899036957 14:41:03 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0
14 48.8418849886 2.3351620728 14:43:04 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0
15 48.8732323141 2.3248424835 14:44:06 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
16 48.8696642845 2.3670935324 14:44:08 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
17 48.8541358780 2.4064385245 14:44:29 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0
18 48.8251380207 2.3238413516 14:49:32 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
19 48.8547279802 2.4100677234 14:50:37 1 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20 48.8933409984 2.3605382417 14:56:06 0 0 0 2 0 0 0 0 7 0 0 0 0 0 0 0 0
21 48.8367494198 2.3534173243 15:06:28 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0
22 48.8770351854 2.3157411982 15:06:39 0 0 0 0 0 0 0 0 7 0 0 0 0 0 0 0 0
23 48.8469339299 2.3708742112 15:12:03 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
24 48.8539066042 2.3723481772 15:14:30 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0
25 48.8885000949 2.3526725653 15:17:10 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
26 48.8816180401 2.3066167887 15:18:02 0 0 0 7 0 0 0 0 0 0 0 0 0 0 0 0 0
27 48.8347199193 2.2955255528 15:20:40 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
28 48.8904494898 2.3210030828 15:21:29 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0
29 48.8748927512 2.3760685333 15:24:17 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0
30 48.8702167811 2.3617311661 15:25:37 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0
31 48.8765645079 2.3876418238 15:25:57 0 0 0 0 10 0 0 0 0 0 0 0 0 0 0 0 0
32 48.8812782765 2.3227683810 15:26:15 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0
33 48.8213134659 2.3292688282 15:27:21 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0
34 48.8879251456 2.3954648288 15:31:25 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0
35 48.8530832389 2.3767123891 15:31:36 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
36 48.8691881670 2.4027659449 15:32:13 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0
37 48.8517448268 2.3116636370 15:36:29 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0
38 48.8924634777 2.3356408608 15:38:30 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
39 48.8461355373 2.2981186219 15:38:40 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
40 48.8588482426 2.3098973745 15:40:20 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0
41 48.8516712430 2.3361540332 15:42:01 0 0 2 0 1 0 0 0 0 0 0 0 0 0 0 0 0
42 48.8900532184 2.3250916440 15:42:09 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0
43 48.8581273451 2.2875611742 15:42:16 3 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
44 48.8758312801 2.2866042297 15:42:17 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0
45 48.8444211620 2.3728097961 15:42:48 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0
46 48.8597136021 2.3634172320 15:42:59 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
47 48.8567178664 2.4090278681 15:46:09 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0
