 lat lon order_time pizza_amount shoarma_amount burger_amount fries_amount snack_amount french_amount spanish_amount italian_amount greek_amount german_amount african_amount mexican_amount argentine_amount indian_amount chinese_amount sushi_amount luxe_amount
0 48.8514132290 2.3334511752 12:03:25 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0
1 48.8302101975 2.3188865998 12:16:21 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
2 48.8556502141 2.3853218579 12:21:18 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0
3 48.8568840789 2.3587000669 12:27:10 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0
4 48.8278526200 2.3158005958 12:40:46 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
5 48.8249265739 2.3265673057 13:13:29 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
6 48.8861807093 2.3210532199 13:21:51 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
7 48.8720504319 2.3652171454 13:25:38 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
8 48.8802640325 2.3249166009 13:37:37 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
9 48.8740496841 2.3556070289 13:41:44 3 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
10 48.8641077118 2.3676507841 13:49:54 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0
11 48.8638153378 2.3576171174 13:52:51 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2
12 48.8514806408 2.2656825547 13:55:10 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
13 48.8830704319 2.2932593867 14:01:47 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
14 48.8744487866 2.3877742154 14:07:10 0 0 0 0 6 0 0 0 0 0 0 0 0 0 0 0 0
15 48.8518868948 2.3556521879 14:07:23 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 3
16 48.8816217917 2.3368061931 14:08:41 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0
17 48.8891725023 2.3280957631 14:11:31 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
18 48.8414457448 2.3572313245 14:13:50 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0
19 48.8926335599 2.3399727505 14:15:23 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0
20 48.8908941821 2.3323935956 14:16:51 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 0 0
21 48.8353629602 2.2675705275 14:17:33 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 0 0
22 48.8555058217 2.4118447448 14:19:10 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0
23 48.8497149800 2.2887518363 14:20:34 1 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0
24 48.8581641729 2.3654239913 14:22:18 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0
25 48.8175088223 2.3570199655 14:30:38 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
26 48.8753091602 2.3820488696 14:32:36 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0
