 lat lon order_time pizza_amount shoarma_amount burger_amount fries_amount snack_amount french_amount spanish_amount italian_amount greek_amount german_amount african_amount mexican_amount argentine_amount indian_amount chinese_amount sushi_amount luxe_amount
0 48.8500854791 2.3854584963 15:49:22 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0
1 48.8423660048 2.3029996635 16:40:15 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 1
2 48.8622546874 2.3560753388 16:43:38 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0
3 48.8635973817 2.2785443789 17:05:09 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4 48.8476010409 2.3001679244 17:06:16 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0
5 48.8705582069 2.3267115863 17:18:30 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6 48.8693352780 2.3951609959 17:20:32 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
7 48.8354728325 2.3973453254 17:23:50 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1
8 48.8620941065 2.3852281274 17:30:29 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
9 48.8740641151 2.3878887893 17:30:59 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0
10 48.8810418889 2.3587291353 17:31:27 0 0 3 0 0 2 0 0 0 0 0 0 0 0 0 0 0
11 48.8681426861 2.3268652615 17:35:00 0 0 6 6 0 0 0 2 0 0 0 0 0 0 0 0 0
12 48.8960864776 2.3338333970 17:38:57 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0
13 48.8270481267 2.3155396091 17:43:46 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0
14 48.8692451873 2.3626034523 17:45:31 2 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
15 48.8411957942 2.2608106917 17:45:47 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
16 48.8885978924 2.3177039232 17:48:22 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
17 48.8540925814 2.2805599387 17:48:44 0 0 0 2 0 0 0 1 0 0 0 0 0 0 0 0 0
18 48.8507863114 2.3196245959 17:50:48 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0
19 48.8647155893 2.3410741828 17:51:15 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0
20 48.8378741409 2.3361082759 17:51:26 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
21 48.8885087331 2.3320248004 17:59:18 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0
22 48.8337262568 2.2937018122 18:00:58 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
23 48.8803544544 2.2955323148 18:05:42 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0
24 48.8875114457 2.3596300605 18:05:44 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0
