 lat lon order_time pizza_amount shoarma_amount burger_amount fries_amount snack_amount french_amount spanish_amount italian_amount greek_amount german_amount african_amount mexican_amount argentine_amount indian_amount chinese_amount sushi_amount luxe_amount
0 48.8903991715 2.3537421915 16:48:13 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0
1 48.8582712850 2.3850473455 17:03:14 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0
2 48.8770327369 2.4050117986 17:22:56 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0
3 48.8720060461 2.3870765900 17:32:37 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0
4 48.8441587340 2.2714702217 17:38:24 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0
5 48.8586236851 2.3848340682 17:39:35 0 0 0 2 0 0 0 0 2 0 0 0 0 0 0 0 0
6 48.8936930203 2.3716293900 17:41:23 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 4 0
7 48.8533187310 2.3416542642 17:46:37 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0
8 48.8315263837 2.3263711926 17:51:07 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3 0
9 48.8675184261 2.3506369369 17:53:24 0 0 2 0 0 3 0 0 0 0 0 0 0 0 0 0 0
10 48.8402334434 2.3479125898 18:00:13 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0
11 48.8663716204 2.4081457523 18:04:25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 7 0
12 48.8511494459 2.3129901743 18:07:27 0 0 1 0 0 0 0 3 0 0 0 0 0 0 0 0 1
13 48.8402672631 2.3934379063 18:11:23 0 0 0 0 0 0 0 0 7 0 0 0 0 0 0 0 0
14 48.8834561598 2.3205463180 18:14:04 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0
15 48.8515368668 2.3926358838 18:16:32 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0
16 48.8356912238 2.3316667962 18:19:55 0 0 0 0 0 0 7 0 0 0 0 0 0 0 0 0 0
17 48.8602526078 2.3600098049 18:20:00 0 0 0 1 0 3 0 0 0 0 0 0 0 0 0 0 0
18 48.8540373314 2.3357436270 18:20:10 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0
19 48.8525015047 2.3607929263 18:20:29 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 4 0
20 48.8763721232 2.2834662360 18:22:45 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0
21 48.8606741327 2.2838283433 18:23:30 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0
22 48.8892910803 2.3363908971 18:27:23 0 0 0 0 0 0 0 0 0 0 0 7 0 0 0 0 0
