 lat lon order_time pizza_amount shoarma_amount burger_amount fries_amount snack_amount french_amount spanish_amount italian_amount greek_amount german_amount african_amount mexican_amount argentine_amount indian_amount chinese_amount sushi_amount luxe_amount
0 48.8529240962 2.2677953506 15:05:35 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
1 48.8886800891 2.3015208368 15:22:53 0 0 0 0 0 0 0 0 0 0 0 7 2 0 0 0 0
2 48.8428035448 2.2680425093 15:41:53 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3 48.8505309881 2.3806333300 15:56:43 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0
4 48.8660220712 2.3453712355 16:05:29 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0
5 48.8643352608 2.3753934750 16:10:18 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0
6 48.8795339758 2.3716945223 16:27:08 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
7 48.8379696646 2.3599981697 16:35:31 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0
8 48.8666174874 2.3458463062 16:37:42 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0
9 48.8653342365 2.3348042337 16:45:37 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0
10 48.8540263183 2.3434750075 16:46:02 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0
11 48.8841937708 2.2829999941 16:47:48 0 0 4 0 0 4 0 0 0 0 0 0 0 0 0 0 0
12 48.8338879100 2.3307242654 16:47:52 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0
13 48.8277282292 2.3310193086 16:48:24 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0
14 48.8415129391 2.2827301231 16:53:20 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0
15 48.8539359361 2.3632872527 16:56:01 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0
16 48.8501310572 2.3445491359 17:01:55 0 0 0 3 0 0 0 0 2 0 0 0 0 0 0 0 0
17 48.8581644549 2.3776005076 17:02:50 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
18 48.8384741596 2.3516012457 17:03:44 0 0 0 2 0 0 0 0 3 0 0 0 0 0 0 0 0
19 48.8270741405 2.3346743106 17:05:33 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0
20 48.8844304034 2.3281457840 17:05:53 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0
21 48.8618648136 2.2847590413 17:09:56 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
22 48.8878521070 2.3415623509 17:12:46 0 0 0 3 0 0 0 0 2 0 0 0 0 0 0 0 0
23 48.8871129098 2.3399498803 17:17:15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 0 0
24 48.8489813021 2.3192990989 17:23:45 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
25 48.8465173932 2.3141269474 17:24:40 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0
26 48.8314183272 2.3880163116 17:26:55 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 0
27 48.8460460834 2.3048736026 17:28:22 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
28 48.8316497183 2.3219479607 17:28:36 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0
29 48.8719570517 2.4121156233 17:28:50 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
30 48.8874128742 2.3003032502 17:29:11 0 0 0 0 0 0 0 0 0 0 0 2 6 0 0 0 0
31 48.8752722393 2.3764709876 17:33:26 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0
32 48.8709935102 2.3505830067 17:34:25 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
33 48.8836061695 2.3094478009 17:36:37 0 0 0 0 0 0 0 6 0 0 0 0 0 0 0 0 0
34 48.8538383307 2.3698617022 17:37:13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0
35 48.8796516429 2.3942142371 17:37:18 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
36 48.8705758308 2.3908690314 17:37:52 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0
37 48.8581896846 2.2820324490 17:40:03 0 0 0 0 0 0 0 0 0 0 0 0 0 7 0 0 0
38 48.8743643261 2.3216202319 17:40:57 0 0 4 1 0 4 0 0 0 0 0 0 0 0 0 0 0
39 48.8946537406 2.3502375105 17:41:45 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0
40 48.8929089010 2.3265256139 17:44:02 0 0 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0
41 48.8171749439 2.3589105031 17:46:23 0 0 0 0 0 0 0 0 0 0 0 2 6 0 0 0 0
42 48.8648013164 2.2826084210 17:47:36 0 0 0 0 0 0 7 0 0 0 0 0 0 0 0 0 0
43 48.8578727488 2.3343912635 17:48:36 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0
44 48.8724642183 2.2959036054 17:49:06 0 0 0 4 0 8 0 0 0 0 0 0 0 0 0 0 0
45 48.8634550764 2.4075906802 17:49:38 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0
46 48.8510607674 2.3699262582 17:49:55 0 0 0 0 0 8 0 0 0 0 0 0 0 0 0 0 0
47 48.8908624306 2.3449047821 17:50:41 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3
48 48.8795753087 2.3253162867 17:51:10 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0
49 48.8968072416 2.3429919372 17:51:36 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0
50 48.8855271892 2.3405488351 17:51:36 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0
51 48.8248493686 2.3284924830 17:52:19 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0
52 48.8427020092 2.2752939300 17:52:57 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0
53 48.8772289485 2.2863101758 17:52:58 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
54 48.8900335260 2.3622711471 17:53:01 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
55 48.8742669259 2.2914467568 17:53:03 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
56 48.8795807836 2.3190439307 17:53:21 0 0 0 0 0 0 0 0 0 0 0 0 0 7 0 0 0
57 48.8837551029 2.3083446077 17:53:34 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0
58 48.8809756583 2.3637416368 17:53:45 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0
59 48.8901836234 2.3422848022 17:54:46 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
60 48.8379440072 2.2991929517 17:55:21 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0
61 48.8889989146 2.3344131809 17:55:30 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0
62 48.8397134187 2.3568778099 17:55:57 0 0 0 0 0 0 0 0 0 0 0 2 1 0 0 0 0
63 48.8303370887 2.3657643085 17:57:30 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0
64 48.8809456106 2.3491770903 17:58:08 0 0 0 0 0 0 0 0 0 0 0 2 6 0 0 0 0
65 48.8930967281 2.3804090306 17:58:19 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0
66 48.8488203297 2.2674790173 17:58:23 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
67 48.8808275006 2.3976983288 17:59:20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0
68 48.8483747798 2.3259177866 17:59:21 1 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0
69 48.8461108667 2.2866445697 17:59:25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0
70 48.8708497493 2.3553315535 17:59:35 0 0 0 0 0 0 0 1 0 3 0 0 0 0 0 0 0
71 48.8574356513 2.3590121256 18:00:34 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0
72 48.8357354586 2.2966783980 18:00:42 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0
73 48.8558614594 2.3824717082 18:02:04 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0
74 48.8299414432 2.3725212560 18:03:09 0 0 0 0 0 0 0 2 0 0 0 0 1 0 0 0 0
75 48.8559479738 2.4006230318 18:05:26 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0
76 48.8728473973 2.3700860021 18:05:31 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0
77 48.8592281597 2.3780291606 18:06:27 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0
78 48.8463309064 2.3919658793 18:07:10 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0
79 48.8738036100 2.3979711285 18:08:02 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0
80 48.8590677250 2.3237271358 18:08:14 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
81 48.8426430523 2.2644077219 18:08:19 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0
82 48.8905243197 2.3421611602 18:09:09 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0
83 48.8742445628 2.3057478638 18:09:50 0 0 4 0 0 0 0 4 0 0 0 0 0 0 0 0 0
84 48.8488451816 2.3758636586 18:11:24 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0
85 48.8599448451 2.3500122558 18:12:12 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
86 48.8562346193 2.3931737628 18:12:38 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0
87 48.8852980229 2.3595451103 18:12:55 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0
88 48.8366711829 2.3102031565 18:13:01 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
89 48.8684311798 2.2815766922 18:13:53 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0
90 48.8559068637 2.4036596824 18:14:41 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
91 48.8678091455 2.3518080812 18:14:52 0 0 0 0 0 0 0 2 0 0 0 0 2 0 0 0 0
92 48.8427067401 2.3259945284 18:15:07 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0
93 48.8886958745 2.3040971983 18:16:09 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
94 48.8783943192 2.3195437394 18:16:27 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0
95 48.8685029147 2.2790103326 18:16:46 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 1
96 48.8546795015 2.3545564770 18:17:07 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
97 48.8766734316 2.3273806769 18:17:23 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
98 48.8726588857 2.3980232612 18:17:29 0 0 0 0 0 4 0 0 0 3 0 0 0 0 0 0 0
99 48.8959517065 2.3440177866 18:17:47 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0
100 48.8395006177 2.3903926796 18:18:19 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0
101 48.8801655894 2.3289027638 18:18:53 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0
102 48.8834246199 2.3937932300 18:18:57 0 0 0 0 0 0 6 0 0 0 0 0 0 0 0 0 0
103 48.8783662332 2.3223089653 18:19:49 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
104 48.8567906481 2.2760076169 18:20:01 0 0 0 3 0 0 0 0 3 0 0 0 0 0 0 0 0
105 48.8856232337 2.3541795607 18:20:10 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
106 48.8629683448 2.2932630751 18:20:37 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0
107 48.8556672355 2.3333253446 18:20:42 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0
108 48.8551512807 2.3071509840 18:22:11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0
109 48.8954294616 2.3834262650 18:22:15 0 0 0 0 0 0 0 0 0 0 0 7 0 0 0 0 0
110 48.8715543233 2.3600625945 18:22:39 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4
111 48.8592679714 2.3030200738 18:23:27 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0
112 48.8803262416 2.3215506370 18:23:36 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
113 48.8292162909 2.3205890747 18:23:53 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0
114 48.8261277108 2.3422582307 18:24:13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4
115 48.8650966907 2.3548981492 18:24:48 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0
116 48.8440593285 2.2796692721 18:24:53 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0
117 48.8833804266 2.2927097914 18:25:44 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0
118 48.8330319662 2.3596451284 18:27:05 0 0 2 0 0 0 0 4 0 0 0 0 0 0 0 0 0
119 48.8838551501 2.3118258914 18:27:43 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0
120 48.8572790044 2.2799475695 18:27:57 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 1
121 48.8525934629 2.3766223321 18:27:59 2 0 0 0 0 1 0 7 0 0 0 0 0 0 0 0 0
122 48.8563469901 2.4090241425 18:28:19 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0
123 48.8486348609 2.3499008224 18:28:25 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0
124 48.8639520231 2.2959357848 18:28:31 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0
125 48.8231223410 2.3489487238 18:28:37 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0
126 48.8753899028 2.3586691611 18:29:00 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
127 48.8573788128 2.3968206615 18:29:01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
128 48.8515834354 2.4015773253 18:29:21 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0
129 48.8764050574 2.3701111642 18:29:24 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0
130 48.8894103356 2.3219931652 18:29:28 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0
131 48.8517587568 2.2932934896 18:29:42 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
132 48.8306211170 2.3238127425 18:30:27 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0
133 48.8899337467 2.3032263014 18:30:33 0 0 0 0 0 0 0 0 0 0 0 0 0 7 0 0 0
134 48.8746171248 2.3300887832 18:30:39 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0
135 48.8321557905 2.3145897297 18:31:02 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0
136 48.8659810646 2.3333750166 18:31:08 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 5
137 48.8845090291 2.3543667508 18:31:13 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0
138 48.8486786063 2.3504583027 18:31:14 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0
139 48.8353368742 2.2889820677 18:31:24 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
140 48.8554874066 2.2707094466 18:31:30 2 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
141 48.8885894669 2.3469647103 18:31:36 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0
142 48.8800574533 2.2928813161 18:31:38 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0
143 48.8750876291 2.2862695754 18:32:59 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0
144 48.8516890401 2.3364974023 18:33:18 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
145 48.8356483164 2.3258899149 18:33:30 2 0 0 6 0 2 0 0 0 0 0 0 0 0 0 0 1
146 48.8720345923 2.3349200177 18:33:42 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 7 0
147 48.8789506058 2.3983648032 18:34:02 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0
148 48.8689023200 2.3570741123 18:34:15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4
149 48.8854860329 2.3383878328 18:34:20 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
150 48.8456812718 2.3555933993 18:34:32 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
151 48.8900380708 2.3454199125 18:34:33 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0
152 48.8909281971 2.3463285741 18:34:47 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0
153 48.8513287636 2.3491130888 18:35:09 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
154 48.8766291533 2.3910475365 18:35:21 3 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0
155 48.8484202648 2.3462024163 18:35:26 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
156 48.8412128566 2.3015594124 18:36:30 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
157 48.8938134555 2.3384006663 18:36:38 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0
158 48.8884775563 2.3024504624 18:36:41 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0
159 48.8707011850 2.3409803927 18:37:03 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0
