 lat lon order_time pizza_amount shoarma_amount burger_amount fries_amount snack_amount french_amount spanish_amount italian_amount greek_amount german_amount african_amount mexican_amount argentine_amount indian_amount chinese_amount sushi_amount luxe_amount
0 48.8586785104 2.4003561009 12:16:59 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0
1 48.8811951419 2.3511884306 12:38:16 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0
2 48.8827651638 2.3608285800 13:04:39 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4
3 48.8483676271 2.3256890621 13:18:22 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0
4 48.8685270914 2.3494026785 13:32:42 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0
5 48.8377568430 2.3113716210 13:48:20 3 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6 48.8665495903 2.3312470620 14:06:19 0 0 0 7 0 0 0 0 0 0 0 0 0 0 0 0 0
7 48.8451102221 2.3499343395 14:09:39 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
8 48.8433352035 2.2913783051 14:18:15 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0
9 48.8298583354 2.3696970265 14:30:51 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0
10 48.8369480264 2.2621138309 14:31:17 0 0 0 4 0 8 0 0 0 0 0 0 0 0 0 0 0
11 48.8524459870 2.3404900620 14:38:31 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0
12 48.8845451790 2.3536147992 14:41:45 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0
13 48.8744797128 2.3034534396 14:45:44 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0
14 48.8693606222 2.3807336790 14:51:33 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0
15 48.8849653557 2.3420810175 14:51:38 0 0 0 2 0 0 0 0 7 0 0 0 0 0 0 0 0
