 lat lon order_time pizza_amount shoarma_amount burger_amount fries_amount snack_amount french_amount spanish_amount italian_amount greek_amount german_amount african_amount mexican_amount argentine_amount indian_amount chinese_amount sushi_amount luxe_amount
0 48.8561906500 2.3395617047 16:35:29 0 0 0 1 0 0 0 0 2 0 0 0 0 0 0 0 0
1 48.8273075761 2.3310319722 17:19:43 0 0 0 0 0 0 6 0 0 0 0 0 0 0 0 0 0
2 48.8490968504 2.3240999227 17:19:46 0 0 0 0 0 0 0 0 7 0 0 0 0 0 0 0 0
3 48.8924431970 2.3243244775 17:21:37 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0
4 48.8744353171 2.3096022587 17:23:29 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 0 0
5 48.8868045082 2.3027847907 17:30:37 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0
6 48.8753699365 2.3982960782 17:33:11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0
7 48.8972341279 2.3297442454 17:34:11 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0
8 48.8694718480 2.3360166349 17:47:53 2 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 1
9 48.8895337385 2.2996680429 17:55:24 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
10 48.8714169899 2.3763545909 17:57:33 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0
11 48.8298817437 2.3176264459 17:58:14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 7 0
12 48.8574565900 2.3661502019 17:59:23 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
13 48.8440319651 2.3550008955 18:02:38 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0
14 48.8846356659 2.3031640394 18:06:53 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0
15 48.8391796296 2.3491032532 18:06:56 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0
16 48.8378740480 2.2864211448 18:08:01 0 0 1 3 0 0 0 0 0 0 0 0 0 0 0 0 0
17 48.8359170306 2.2920582084 18:10:53 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 0 0
18 48.8629726831 2.4003881205 18:11:16 0 0 4 0 0 0 0 2 0 0 0 0 0 0 0 0 0
19 48.8843271379 2.3376046267 18:11:49 0 0 0 0 0 2 0 0 0 2 0 0 0 0 0 0 0
20 48.8431793497 2.3104787371 18:12:41 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0
21 48.8394759426 2.3235248603 18:14:26 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0
22 48.8600249546 2.3665617263 18:15:48 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0
23 48.8552605977 2.3902165913 18:16:22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
24 48.8529161912 2.2759917078 18:16:35 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0
25 48.8558496090 2.3341107824 18:17:51 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0
26 48.8335848148 2.3236955034 18:21:45 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0
27 48.8808557190 2.3249979665 18:23:33 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0
28 48.8688337743 2.3372594384 18:24:28 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0
29 48.8653016028 2.4061262272 18:24:47 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0
30 48.8801279212 2.2870580425 18:25:51 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0
31 48.8383040168 2.2576962141 18:27:35 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0
32 48.8658463604 2.2711736343 18:28:06 2 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
33 48.8865059946 2.3252205666 18:29:05 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0
34 48.8549459227 2.3357145498 18:29:11 0 0 0 0 0 4 0 3 0 0 0 0 0 0 0 0 0
35 48.8510571388 2.3814767533 18:30:40 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0
36 48.8269544046 2.3267162936 18:31:22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0
37 48.8759318509 2.3320891683 18:32:20 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0
38 48.8868595977 2.3738427739 18:32:34 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0
39 48.8616143467 2.3729306888 18:33:56 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
40 48.8714205793 2.3506973611 18:35:17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0
41 48.8475201981 2.2623734095 18:39:41 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 0 0
42 48.8561510666 2.3814906130 18:40:13 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
43 48.8826177939 2.3295912075 18:41:14 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
44 48.8639811521 2.2729155687 18:42:58 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0
45 48.8745853530 2.3079018369 18:43:27 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
46 48.8236755384 2.3544121055 18:45:30 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0
47 48.8402019732 2.2657172145 18:47:58 0 0 0 6 0 0 0 0 0 0 0 0 0 0 0 0 1
48 48.8441357920 2.3075278304 18:48:09 0 0 0 3 0 0 0 0 4 0 0 0 0 0 0 0 0
49 48.8634972311 2.3640499064 18:48:21 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0
50 48.8747775205 2.3936901333 18:48:21 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0
51 48.8373216958 2.2987991348 18:49:31 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
52 48.8856262592 2.3530766124 18:50:07 0 0 0 0 0 6 0 0 0 0 0 0 0 0 0 0 0
53 48.8422786609 2.3318967775 18:51:13 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0
54 48.8655944040 2.2862165410 18:51:18 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4
55 48.8331477358 2.3700373063 18:53:49 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0
56 48.8459847971 2.3859128737 18:54:02 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0
57 48.8797788324 2.3621446841 18:54:12 0 0 0 0 0 0 0 0 6 0 0 0 0 0 0 0 0
58 48.8949252272 2.3161142737 18:54:43 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2
59 48.8514861004 2.3368126071 18:55:05 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0
60 48.8960040424 2.3597435022 18:55:13 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0
61 48.8798338369 2.3915920115 18:55:51 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0
62 48.8481030945 2.3507750986 18:56:07 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0
63 48.8725883427 2.3950559017 18:56:31 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0
64 48.8494709200 2.2660716580 18:56:42 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0
65 48.8890012015 2.3750917733 18:57:23 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0
66 48.8341245197 2.3588859225 18:57:29 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0
67 48.8678979064 2.3536800544 18:58:33 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0
68 48.8227691590 2.3618554498 18:58:39 0 0 3 1 0 0 0 0 0 0 0 0 0 0 0 0 0
69 48.8204279136 2.3697732384 18:58:44 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0
70 48.8769695857 2.3886757608 19:01:04 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0
71 48.8722268787 2.3098780472 19:03:07 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0
72 48.8929755161 2.3188130680 19:03:36 0 0 0 0 0 0 0 0 0 0 0 7 2 0 0 0 0
73 48.8617481913 2.3618550079 19:03:45 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0
74 48.8625591720 2.2736921907 19:03:57 0 0 0 0 0 0 0 7 0 0 0 0 0 0 0 0 0
75 48.8279071367 2.3309575740 19:04:06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3
76 48.8270643977 2.3422065591 19:04:38 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0
77 48.8410246393 2.4057859007 19:05:41 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0
78 48.8511867851 2.3995474511 19:05:46 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
79 48.8378598416 2.2931251597 19:06:09 0 0 0 6 0 3 0 0 0 0 0 0 0 0 0 0 0
80 48.8339237006 2.3226431396 19:06:20 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0
81 48.8265868278 2.3343663035 19:06:43 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
82 48.8289240050 2.3203718677 19:07:59 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0
83 48.8878971625 2.3011998941 19:08:28 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0
84 48.8681957206 2.4046788746 19:09:00 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0
85 48.8511805132 2.2929148600 19:09:17 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0
86 48.8354162711 2.3463024271 19:10:15 0 0 0 2 0 0 0 0 7 0 0 0 0 0 0 0 0
87 48.8615071331 2.2794898234 19:10:18 0 0 0 0 0 2 0 0 0 1 0 0 0 0 0 0 0
88 48.8464422146 2.2976111076 19:11:22 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
89 48.8760231904 2.3104795069 19:11:44 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
90 48.8660462445 2.3452400160 19:12:19 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0
91 48.8774855623 2.3757986552 19:12:21 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0
92 48.8239445273 2.3648003891 19:12:53 0 0 0 3 0 0 0 0 1 0 0 0 0 0 0 0 0
93 48.8861778250 2.3063076893 19:13:26 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 0 0
94 48.8685834207 2.2966578407 19:14:00 0 0 6 2 0 0 0 2 0 4 0 0 0 0 0 0 0
95 48.8203234027 2.3525584381 19:14:41 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0
96 48.8349688367 2.3410328298 19:15:57 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0
97 48.8348684294 2.2820702963 19:16:02 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0
98 48.8413964176 2.2883739964 19:16:25 0 0 0 0 0 0 0 0 6 0 0 0 0 0 0 0 0
99 48.8506478686 2.3509304102 19:17:02 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2
100 48.8541483918 2.2759660207 19:18:01 0 0 0 2 0 0 0 0 7 0 0 0 0 0 0 0 0
101 48.8396181417 2.3875435307 19:18:47 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
102 48.8734763770 2.3406780743 19:19:08 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0
