 lat lon order_time pizza_amount shoarma_amount burger_amount fries_amount snack_amount french_amount spanish_amount italian_amount greek_amount german_amount african_amount mexican_amount argentine_amount indian_amount chinese_amount sushi_amount luxe_amount
0 48.8924455315 2.3392877007 16:35:17 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0
1 48.8531975462 2.3384767641 16:52:57 0 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2 48.8620810768 2.3707340789 17:19:37 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0
3 48.8380082537 2.3823750379 17:30:09 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0
4 48.8894477905 2.3438493221 17:37:34 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0
5 48.8817042939 2.3305903739 17:38:33 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0
6 48.8597590856 2.3085913756 17:39:40 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
7 48.8665704831 2.3514130422 17:42:59 0 0 0 0 0 2 0 4 0 0 0 0 0 0 0 0 0
8 48.8763423475 2.3269679696 17:43:51 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0
9 48.8696551246 2.3691253177 17:43:56 0 0 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0
10 48.8305243065 2.3217604661 17:45:05 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
11 48.8534001433 2.3452991627 17:45:19 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0
12 48.8569743189 2.3648380290 17:47:12 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0
13 48.8709683197 2.3098928024 17:52:37 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0
14 48.8875925210 2.3238776383 17:53:27 0 0 0 0 0 0 0 0 6 0 0 0 0 0 0 0 0
15 48.8820199362 2.3362106886 17:54:51 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0
16 48.8649556972 2.3899130504 17:55:39 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
17 48.8784282501 2.3177049637 17:57:58 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0
18 48.8877858406 2.3880282615 17:58:34 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
19 48.8641546502 2.4043091081 17:59:54 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 2
20 48.8572638106 2.3659140179 18:04:07 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
21 48.8526014592 2.3101421006 18:04:44 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
22 48.8374612619 2.3940730704 18:05:04 0 0 0 0 0 0 0 0 0 0 0 7 2 0 0 0 0
23 48.8732329997 2.3504542702 18:07:21 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0
24 48.8715441931 2.2936877896 18:08:58 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
25 48.8693208896 2.3322146062 18:09:22 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0
26 48.8673435926 2.3594107634 18:12:27 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0
27 48.8380517284 2.3080891917 18:12:58 0 0 0 0 0 0 6 0 0 0 0 0 0 0 0 0 0
28 48.8597253134 2.2804399649 18:13:33 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0
29 48.8643897203 2.3550429228 18:15:42 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0
