 lat lon order_time pizza_amount shoarma_amount burger_amount fries_amount snack_amount french_amount spanish_amount italian_amount greek_amount german_amount african_amount mexican_amount argentine_amount indian_amount chinese_amount sushi_amount luxe_amount
0 48.8483813467 2.3283633464 10:53:13 0 0 0 0 6 0 0 0 0 0 0 0 0 0 0 0 0
1 48.8723647286 2.3831121171 11:56:08 0 0 2 0 1 0 0 0 0 0 0 0 0 0 0 0 0
2 48.8723719591 2.2970967073 12:16:35 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0
3 48.8376905571 2.3472611648 12:36:11 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4 48.8883378073 2.3387283579 12:42:28 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0
5 48.8342601263 2.4000826760 12:51:25 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6 48.8594929248 2.3505948179 12:55:19 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0
7 48.8857994408 2.3831988508 13:01:48 3 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0
8 48.8536786943 2.3669932976 13:12:02 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
9 48.8587599102 2.3608237077 13:14:34 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0
10 48.8677546775 2.3909490731 13:22:49 0 0 0 8 0 0 0 0 0 0 0 0 0 0 0 0 0
11 48.8946414936 2.3259670188 13:29:11 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
12 48.8424171982 2.2608081810 13:38:56 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0
13 48.8618703738 2.3493020673 13:51:33 0 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0
14 48.8882100851 2.3057229127 13:57:10 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0
15 48.8678885497 2.4081243677 14:06:57 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0
16 48.8459126131 2.3825817042 14:07:42 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4
17 48.8812295615 2.2961228253 14:09:37 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 1
18 48.8479721018 2.2936338105 14:11:09 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
19 48.8799760577 2.3942110525 14:11:14 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20 48.8596799062 2.3112305804 14:14:01 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0
21 48.8316047681 2.3169658459 14:14:09 0 0 0 0 0 7 0 0 0 0 0 0 0 0 0 0 0
22 48.8331083519 2.3243494632 14:16:07 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 1
23 48.8567106861 2.2778303741 14:20:06 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0
24 48.8586928814 2.3258583692 14:20:08 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
25 48.8443646340 2.2788332504 14:20:23 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0
26 48.8620298977 2.2779620499 14:22:17 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0
27 48.8668535083 2.3740021903 14:24:13 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0
28 48.8674639899 2.4073619822 14:26:25 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
