 lat lon order_time pizza_amount shoarma_amount burger_amount fries_amount snack_amount french_amount spanish_amount italian_amount greek_amount german_amount african_amount mexican_amount argentine_amount indian_amount chinese_amount sushi_amount luxe_amount
0 48.8907030477 2.3260823665 14:15:36 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0
1 48.8668222720 2.3319859814 14:26:51 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2
2 48.8569532010 2.2641790819 14:34:57 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0
3 48.8468536341 2.2656986948 15:05:11 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0
4 48.8853993906 2.3391290760 15:15:44 0 0 0 2 0 1 0 0 0 0 0 0 0 0 0 0 0
5 48.8883852059 2.3760418364 15:16:30 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3
6 48.8636862136 2.3573561558 15:21:14 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0
7 48.8239174782 2.3697593559 15:24:53 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0
8 48.8229398614 2.3528536437 15:32:28 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
9 48.8873606230 2.3323541050 15:59:16 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0
10 48.8798802669 2.2929221590 16:01:38 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0
11 48.8879255880 2.3376157299 16:02:52 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0
12 48.8421660691 2.3041530528 16:04:48 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0
13 48.8583265055 2.2777270964 16:08:25 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0
14 48.8416648863 2.2799839409 16:13:36 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0
15 48.8368668114 2.3351104919 16:22:22 0 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0
16 48.8470718270 2.2861029323 16:23:18 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
17 48.8651048487 2.3565432378 16:24:14 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 2
18 48.8849851961 2.3791951788 16:24:20 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 3
19 48.8816739856 2.3307142529 16:24:58 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0
20 48.8827196373 2.3150046669 16:26:45 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0
21 48.8722567773 2.3489517174 16:29:35 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0
22 48.8746563269 2.2899646501 16:29:36 2 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0
23 48.8969879875 2.3406907793 16:33:50 0 0 0 4 0 4 0 0 0 0 0 0 0 0 0 0 0
24 48.8649393732 2.2754893860 16:34:51 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0
25 48.8879879463 2.3211884622 16:36:28 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0
26 48.8448151045 2.4123196673 16:37:20 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
27 48.8285374045 2.3186019675 16:39:02 2 0 6 0 0 0 0 2 0 0 0 0 0 0 0 0 0
28 48.8433570917 2.3886370908 16:40:51 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0
29 48.8497697290 2.2755955211 16:41:38 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0
30 48.8574431156 2.3561900596 16:42:14 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
31 48.8706943276 2.3217331631 16:42:31 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0
32 48.8787372133 2.3277155860 16:42:36 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0
33 48.8809485611 2.3345874990 16:46:04 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 0
34 48.8323322553 2.3190895925 16:46:42 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0
35 48.8615140001 2.2808246298 16:47:40 0 4 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0
36 48.8975439941 2.3415111649 16:48:39 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
