 lat lon order_time pizza_amount shoarma_amount burger_amount fries_amount snack_amount french_amount spanish_amount italian_amount greek_amount german_amount african_amount mexican_amount argentine_amount indian_amount chinese_amount sushi_amount luxe_amount
0 48.8418095385 2.4048073827 12:24:23 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0
1 48.8275154210 2.3175790416 13:46:21 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2 48.8401001427 2.3589850328 14:19:36 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0
3 48.8581157944 2.3312524263 14:20:59 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0
4 48.8235468569 2.3224043635 14:31:23 0 0 4 0 0 0 0 4 0 0 0 0 0 0 0 0 0
5 48.8350636972 2.2913683671 14:40:29 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6 48.8530400574 2.3250109310 14:42:18 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
7 48.8817988365 2.3918650441 14:46:12 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0
8 48.8512864507 2.2623926984 14:46:22 0 0 0 0 0 0 0 2 0 2 0 0 0 0 0 0 0
9 48.8267269036 2.3333920959 14:50:19 0 0 1 0 0 0 0 0 0 2 0 0 0 0 0 0 0
10 48.8581672388 2.3056017507 14:55:28 0 0 0 0 6 0 0 0 0 0 0 0 0 0 0 0 0
11 48.8706375320 2.2953096109 14:56:05 0 0 0 0 6 0 0 0 0 0 0 0 0 0 0 0 0
12 48.8375331479 2.3468746068 14:56:33 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0
13 48.8523085509 2.3344659040 14:56:51 0 0 0 0 0 0 0 7 0 0 0 0 0 0 0 0 0
14 48.8816655789 2.2889449336 15:05:34 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
15 48.8624924955 2.3481873963 15:11:15 0 0 2 0 3 0 0 0 0 0 0 0 0 0 0 0 0
16 48.8510672873 2.3774284580 15:14:04 0 4 3 2 0 0 0 0 0 0 0 0 0 0 0 0 0
17 48.8976488097 2.3415924652 15:14:46 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
18 48.8782137753 2.2882719320 15:16:37 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0
19 48.8396092726 2.2852979963 15:19:27 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0
20 48.8679763738 2.4036646101 15:19:34 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0
21 48.8925314388 2.3339794972 15:20:27 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
22 48.8555075354 2.3983059821 15:26:28 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0
23 48.8745577198 2.3008892661 15:26:48 0 1 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0
24 48.8479464546 2.3280738869 15:27:31 0 0 0 10 0 0 0 0 0 0 0 0 0 0 0 0 0
25 48.8347265823 2.3209662019 15:29:10 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
26 48.8502650001 2.4108944954 15:29:39 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0
27 48.8370231078 2.2797513875 15:30:00 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0
28 48.8662013916 2.2906034942 15:30:54 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
29 48.8757455725 2.3689356978 15:31:17 0 0 3 0 0 3 0 0 0 0 0 0 0 0 0 0 0
30 48.8706146331 2.3591881392 15:31:23 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0
31 48.8553094835 2.3927148369 15:31:33 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
32 48.8619221435 2.2823093162 15:32:04 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0
33 48.8948629812 2.3449161108 15:33:57 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0
34 48.8492498083 2.3312215378 15:34:52 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0
35 48.8492672304 2.3553631206 15:37:52 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0
36 48.8818285731 2.3919632078 15:38:42 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0
37 48.8808015201 2.3944963433 15:40:06 0 0 0 2 0 0 0 0 4 0 0 0 0 0 0 0 0
38 48.8665518534 2.4029335417 15:42:00 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0
39 48.8255919611 2.3709161054 15:42:41 0 0 0 0 0 0 0 0 7 0 0 0 0 0 0 0 0
40 48.8434575619 2.2557497328 15:43:36 3 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
41 48.8664694833 2.3507260280 15:45:51 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
42 48.8487379903 2.2699494196 15:46:13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0
43 48.8644786927 2.2739984760 15:46:55 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0
