 lat lon order_time pizza_amount shoarma_amount burger_amount fries_amount snack_amount french_amount spanish_amount italian_amount greek_amount german_amount african_amount mexican_amount argentine_amount indian_amount chinese_amount sushi_amount luxe_amount
0 48.8819842189 2.3668551704 16:12:02 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 1
1 48.8534603150 2.3769644289 16:55:00 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0
2 48.8801279212 2.2870580425 16:58:51 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 1
3 48.8800401034 2.3351205896 17:03:34 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0
4 48.8222165034 2.3461655297 17:19:48 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0
5 48.8690673195 2.2998020109 17:28:17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0
6 48.8585367936 2.3446628898 17:28:28 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0
7 48.8589577178 2.3593330098 17:36:49 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0
8 48.8768444114 2.2887595767 17:41:14 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0
9 48.8807524113 2.3894624937 17:48:48 0 0 0 0 0 0 0 0 0 0 0 7 2 0 0 0 0
10 48.8931144572 2.3764323984 17:49:44 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0
11 48.8646501385 2.2780920555 17:50:41 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
12 48.8846780281 2.2929471822 17:50:45 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 0 0
13 48.8682846329 2.3998819385 17:51:18 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0
14 48.8367345480 2.3208541065 17:52:27 0 0 0 0 0 0 0 2 0 0 0 0 1 0 0 0 0
15 48.8484183252 2.3659635199 17:52:59 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0
16 48.8299418951 2.3198843491 17:53:32 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
17 48.8894966551 2.2993967718 17:55:46 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
18 48.8786439474 2.4005487839 17:56:23 0 0 0 0 0 4 0 0 0 1 0 0 0 0 0 0 0
19 48.8642605600 2.2799898873 17:58:51 0 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20 48.8541986843 2.3456061203 17:58:58 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 1
21 48.8707665718 2.2892406728 18:00:16 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0
